clips,flow_1,flow_2,flow_3,flow_4,flow_5,flow_6,flow_7,flow_8,flow_9,flow_10,mean
hevc_71_43_3,0.018541018,0.018457232,0.017576065,0.017145073,0.017042072,0.01696486,0.016848233,0.016579118,0.016545748,0.016073173,0.017177259
hevc_71_47_4,0.334673855,0.319902924,0.230880764,0.18710038,0.182676594,0.176202951,0.172586156,0.13053406,0.128838485,0.1065645,0.196996067
hevc_71_61_10,2.147599853,2.140801793,1.99493507,1.597251178,1.360248032,1.169823859,0.922218142,0.545472182,0.411218721,0.39402239,1.268359122
hevc_71_90_3,17.0119202,14.40198207,10.841106,10.26649285,6.666762345,6.12646083,3.865600131,1.711430581,1.392889288,1.137757414,7.342240171
hevc_71_95_3,6.611811262,6.565280366,6.430263122,6.257456059,5.807107392,5.518020301,5.506118157,4.76659359,4.578409502,3.766081577,5.580714133
hevc_71_99_4,9.866081136,7.34338866,7.285733646,6.399351127,6.131821628,4.298433689,4.267694452,4.105111284,4.002149966,3.674705557,5.737447115
hevc_71_108_4,0.083078274,0.081869946,0.080282426,0.072500801,0.067855955,0.060896956,0.047329555,0.046534197,0.043757089,0.038729386,0.062283458
hevc_71_164_4,5.387402701,4.273046205,3.731758514,3.349290124,3.069131486,2.789138382,2.399952782,2.363591631,2.049077006,1.912896574,3.132528541
hevc_71_185_3,4.606659908,2.193553093,1.18834033,1.147605626,0.954392455,0.804870789,0.79107563,0.529559092,0.467581104,0.457080361,1.314071839
hevc_71_189_3,0.78648466,0.770964061,0.707902551,0.547760858,0.503486089,0.400752817,0.386630074,0.373120454,0.304542,0.286690065,0.506833363
hevc_71_193_2,0.019341132,0.01890698,0.018584076,0.018254009,0.017851707,0.017307737,0.017287497,0.017085989,0.0169709,0.016242392,0.017783242
hevc_71_197_7,0.241295236,0.240931603,0.233904503,0.218510737,0.207404998,0.200355211,0.183920419,0.169492843,0.135311273,0.130276113,0.196140294
hevc_71_205_4,1.598379326,0.792205567,0.752413767,0.69688813,0.592462631,0.278574857,0.266513217,0.199038083,0.163029892,0.161765858,0.550127133
hevc_71_210_3,1.943129428,1.746850508,0.759957553,0.744636836,0.740914621,0.712152138,0.69408219,0.401027006,0.399117259,0.356983339,0.849885088
hevc_71_227_3,0.403469101,0.331597027,0.30050508,0.200538745,0.127953377,0.119711372,0.118379761,0.085598877,0.063150573,0.056844094,0.180774801
hevc_71_230_5,7.462629525,7.253243343,6.787473692,5.943450441,5.681536946,5.084876142,3.928602616,3.319352387,1.790429105,1.709070566,4.896066476
hevc_71_236_8,2.468177538,2.358824945,2.118249803,1.479420186,1.143785683,1.024613553,0.927533825,0.904538134,0.402165105,0.298712413,1.312602118
hevc_73_0_6,65.22688645,62.48085805,58.54717427,56.59285797,53.52128321,41.0116008,38.11202307,34.72148181,34.40334526,27.48378996,47.21013009
hevc_74_0_4,0.181723844,0.176558654,0.160008266,0.136222059,0.103727544,0.090999849,0.090442967,0.083346273,0.076747483,0.052358014,0.115213495
hevc_74_13_2,0.720358158,0.707490345,0.570023492,0.563578512,0.54461274,0.468138651,0.436636435,0.423957934,0.385056748,0.339220973,0.515907399
hevc_74_17_3,0.200152975,0.178925486,0.168444001,0.151760643,0.150163257,0.138095939,0.128807318,0.101542302,0.097099061,0.087380447,0.140237143
hevc_74_29_2,0.422618666,0.379987252,0.357852141,0.334879269,0.314918112,0.30859495,0.283132147,0.272713403,0.269023499,0.262684924,0.320640436
hevc_74_37_2,0.89941056,0.887049831,0.877256766,0.825170571,0.681396866,0.670529345,0.652213141,0.599509104,0.589378615,0.551275144,0.723318994
hevc_74_40_3,1.269006831,1.163429724,0.939955426,0.91334925,0.75577649,0.542816485,0.441387824,0.410330656,0.409319465,0.286308265,0.713168042
hevc_74_46_2,0.320139162,0.316869784,0.310220776,0.30891654,0.288327314,0.250266238,0.239876772,0.234297855,0.226054046,0.189229999,0.268419849
hevc_74_52_2,1.429584164,1.32725833,1.145494714,1.133510772,1.024096618,0.857786462,0.833483032,0.731407674,0.719929616,0.598524538,0.980107592
hevc_75_0_3,0.002919264,0.002759434,0.002549829,0.001816716,0.001678377,0.001548991,0.001051538,0.000946614,0.000532748,0.000483695,0.001628721
hevc_75_4_3,0.017620745,0.016895045,0.015689826,0.014532345,0.013284917,0.012970484,0.011889461,0.0103851,0.009900638,0.009585997,0.013275456
hevc_75_8_2,0.31759297,0.316394727,0.286178428,0.243578477,0.238965906,0.225672553,0.21853608,0.189007575,0.187220409,0.186651925,0.240979905
hevc_75_11_2,0.276054972,0.201515421,0.191605597,0.130815081,0.103255994,0.08407032,0.059536133,0.054038229,0.037351287,0.034726263,0.11729693
hevc_75_16_3,0.015209456,0.013369077,0.01312886,0.009910915,0.009403658,0.007079185,0.003709359,0.003399576,0.003331036,0.002348034,0.008088916
hevc_75_22_2,0.254074387,0.238655645,0.232981538,0.228841036,0.22444754,0.220216073,0.196026243,0.168290467,0.134692223,0.104516002,0.200274115
hevc_75_30_3,3.504002345,1.803859231,1.424790834,1.391275647,0.968961197,0.539496049,0.198645657,0.047285779,0.045074472,0.035880061,0.995927127
hevc_75_42_2,0.069429719,0.05012254,0.049912291,0.029479771,0.027501401,0.016169369,0.015528018,0.014646244,0.013672367,0.013277275,0.029973899
hevc_75_45_3,0.007823448,0.007609615,0.005252408,0.005233787,0.005167643,0.005055667,0.004970647,0.003809703,0.003641567,0.003640739,0.005220522
hevc_75_55_2,0.348713407,0.31247007,0.281401905,0.214585901,0.193849365,0.168377441,0.145145717,0.131813779,0.127655622,0.125703954,0.204971716
hevc_75_58_5,0.024454623,0.021086145,0.019897493,0.019248585,0.015915904,0.010428625,0.009706826,0.008410665,0.007192205,0.006756314,0.014309739
hevc_75_68_2,0.010662336,0.010383852,0.010188257,0.010172423,0.009483922,0.009458172,0.009200855,0.008767075,0.008212462,0.008038069,0.009456742
hevc_76_1_2,122.2679551,59.47833422,12.26028967,2.620736245,0.757021632,0.443007535,0.140213708,0.057644628,5.57E-03,4.97E-03,19.80357345
hevc_76_5_2,0.140270687,0.131510135,0.090364248,0.08848668,0.081954723,0.046820434,0.024124229,0.023434859,0.018936275,0.017759436,0.066366171
hevc_79_0_4,2.522278746,2.46468359,1.947418139,1.76410501,1.720410681,1.630885101,1.575130385,1.434671557,0.998649834,0.851154318,1.690938736
hevc_79_6_2,4.42006933,3.762256262,3.701006087,3.154843211,3.06259014,2.338886409,2.239430611,1.998367283,1.642825594,1.458856817,2.777913174
hevc_79_20_3,3.797387722,2.875417761,2.638767937,2.503782542,1.948408588,1.462401846,1.108523993,0.982895263,0.976211749,0.905721857,1.919951926
hevc_79_38_3,0.058146811,0.054074158,0.039908039,0.036821188,0.03044145,0.023288014,0.019016749,0.018871247,0.018500697,0.016643525,0.031571188
hevc_79_46_5,16.15937982,15.26540865,12.14534506,10.82444435,9.866059074,8.91343036,8.886517078,7.49265177,7.404899926,6.127199105,10.30853352
hevc_79_55_2,0.207237875,0.183892874,0.183707121,0.175457706,0.172720458,0.17066996,0.159336679,0.144728565,0.14391751,0.141411198,0.168307994
hevc_79_64_3,1.018115724,0.868550568,0.852563261,0.703166386,0.639858503,0.588189915,0.575985807,0.571938205,0.519135029,0.472207079,0.680971048
hevc_79_73_3,0.175258398,0.167917564,0.166814919,0.137731731,0.12359735,0.112985599,0.111414477,0.110768365,0.086797471,0.080686311,0.127397219
hevc_79_90_2,0.009382725,0.00884736,0.008625108,0.007321891,0.007285292,0.006797703,0.006736744,0.006693801,0.00647612,0.006186711,0.007435346
hevc_79_141_3,0.060812839,0.057703891,0.05522547,0.045113284,0.043362566,0.039206381,0.036806506,0.036762269,0.035949826,0.035406441,0.044634947
hevc_79_192_3,0.019026012,0.018093717,0.017918428,0.017865616,0.017744533,0.01771207,0.017416219,0.017398579,0.017358333,0.017275274,0.017780878
hevc_79_205_3,1.429479993,0.943886457,0.775060297,0.622359886,0.540143082,0.526716415,0.459211872,0.288645666,0.234847147,0.193291378,0.601364219
hevc_79_258_3,0.574645619,0.425641299,0.366855919,0.288743032,0.270860782,0.265019528,0.260670161,0.250180683,0.239929631,0.2374246,0.317997125
hevc_79_273_3,0.232610636,0.231249202,0.192829864,0.18571036,0.162409872,0.13874796,0.121409022,0.115987602,0.104689788,0.093909064,0.157955337
hevc_79_327_2,0.002801766,0.00227999,0.002138141,0.0020122,0.001930977,0.001910007,0.001854895,0.001853016,0.001354801,0.001267633,0.001940342
hevc_79_384_4,0.416534615,0.413688277,0.405939554,0.3934876,0.383064349,0.368970191,0.339835447,0.335239274,0.311681595,0.290315337,0.365875624
hevc_79_397_2,20.36769227,18.66980483,16.50679341,14.85263664,14.65445121,14.0564022,12.39580032,12.2199898,12.20592636,11.52733959,14.74568366
hevc_79_404_3,0.03412428,0.033417671,0.031610243,0.026717398,0.026591815,0.025870022,0.022991795,0.009721979,0.009559167,0.009293308,0.022989768
hevc_79_418_2,5.409950972,4.709401925,3.409471894,2.654845966,2.491254815,1.692955829,1.628824356,1.374819996,1.111450042,0.983647424,2.546662322
hevc_80_4_4,14.02869929,10.74891845,10.54698511,8.51530481,7.900682043,6.956027968,6.116138908,4.151373902,2.118230629,1.94235999,7.302472111
hevc_80_9_14,86.26112135,86.00006672,73.89763068,71.4626855,64.77750531,64.02534934,61.20678254,58.6208894,54.85368336,50.6913986,67.17971128
hevc_80_24_8,0.004561449,0.004520329,0.004287936,0.004201905,0.004177586,0.004126829,0.003688362,0.003489647,0.003319115,0.003010234,0.003938339
hevc_80_33_5,1.030323385,0.747456092,0.593578922,0.587741558,0.547778661,0.503042719,0.472284956,0.415190139,0.3570482,0.343763805,0.559820844
hevc_80_41_6,0.008056422,0.007219094,0.006940313,0.006433015,0.006239195,0.006218901,0.006056639,0.005905433,0.005551299,0.0053585,0.006397881
hevc_80_48_3,0.001265313,0.001096909,0.00100872,0.000997681,0.000985869,0.00098005,0.000549364,0.000367445,0.000350398,0.000256778,0.000785853
hevc_80_53_2,21.8934727,21.58653683,19.98952657,19.94195088,19.74949169,19.4731404,17.91050569,17.02760601,15.7338876,13.69312605,18.69992444
hevc_80_56_6,11.08640519,7.862890168,7.387921874,6.68144018,5.391533636,5.315435173,5.12177656,4.688632929,3.839563587,3.466755572,6.084235487
hevc_80_63_4,11.33314172,10.73089764,10.65761392,9.869432881,9.410144549,9.241652562,9.212415314,8.548663742,7.556556706,5.853761954,9.241428099
hevc_80_101_4,182.7462778,166.2308889,158.1523299,156.5495827,118.9706736,117.3825029,116.7199872,100.3730866,90.74343623,88.7826646,129.665143
hevc_80_106_4,92.64400554,92.39260494,86.30207189,83.33035021,79.47318608,76.86943453,69.78723014,65.42022939,61.00434672,60.51089497,76.77343544
hevc_80_116_3,0.15886482,0.156198698,0.117974827,0.111600141,0.108497536,0.101210816,0.094655032,0.087210998,0.080462521,0.076668643,0.109334403
hevc_80_127_4,18.79453178,17.76805512,16.06950947,14.94436143,13.8959362,12.47396517,11.39528398,9.334661525,9.320678726,8.833064402,13.28300478
hevc_80_135_4,51.78738486,44.52945053,16.64079912,16.41180452,15.19207237,15.0231126,14.16708139,12.58856077,11.26329717,11.15191566,20.8755479
hevc_80_145_4,12.11952199,9.93369891,7.807430887,7.176716692,6.342109496,5.80593441,4.376611115,4.285149023,3.917285097,3.281211802,6.504566943
hevc_80_150_3,7.477270867,7.445065837,6.021589151,5.461344439,5.181232865,4.565214706,2.710803817,1.580106013,1.402912663,1.349708834,4.319524919
hevc_80_178_3,25.84130493,22.05223041,21.76422678,21.67435811,21.04678102,20.71497102,17.65805232,17.37764183,16.93756184,16.92240044,20.19895287
hevc_80_182_3,12.49763758,11.44598279,11.06646491,9.685363622,8.404362796,8.113275503,7.61833479,7.590056768,7.107649321,5.988388731,8.951751682
hevc_80_186_3,190.1724323,184.3338126,172.5393945,169.4506577,167.0622919,151.5023634,146.0613541,132.6090986,125.7416875,121.764437,156.123753
hevc_80_190_3,17.52765798,16.64405846,15.02987023,11.58601504,11.49927971,11.11895098,10.33747186,8.655089501,7.269719153,6.215460203,11.58835731
hevc_82_62_2,30.77148296,27.83767344,23.45254522,22.19169494,21.91089321,21.30434791,20.04094547,18.0758775,17.05382425,16.57258597,21.92118709
hevc_82_65_3,27.00746879,25.71786852,21.79838735,21.235566,16.76150455,16.28411682,14.83554803,11.93026946,3.936020705,1.780926875,16.12876771
hevc_82_96_3,25.76753413,23.31068485,22.78213321,19.04700585,17.00317224,16.44143793,16.27936863,15.90773452,13.53242855,13.33639275,18.34078926
hevc_82_100_14,17.14346575,9.828707926,9.351149524,9.191379312,9.061612867,8.461033638,8.19745621,7.010171091,7.001203496,6.046110812,9.129229063
hevc_83_7_4,2.275357867,2.068369288,1.990312191,1.984104679,1.71693695,1.458964749,1.389769689,1.271746237,1.197309161,1.18484119,1.6537712
hevc_83_12_6,3.964453503,3.857747635,3.578516357,3.430722684,2.815519506,2.278398301,2.242503551,2.076178509,1.459076839,1.348692147,2.705180903
hevc_83_19_3,13.22984111,11.83364922,11.70030198,11.51862307,8.793666977,8.122603827,7.535097926,5.352018708,4.486543791,1.55773606,8.413008267
hevc_83_23_6,2.465767449,2.419796923,1.98558434,1.913234072,1.564121784,1.282834612,1.16984566,1.096479341,1.048920469,1.023316773,1.596990142
hevc_83_30_5,4.25490516,3.217085083,2.956073789,2.847878111,2.811234702,2.134828137,2.076921588,1.988744132,1.494031489,1.411672617,2.519337481
hevc_83_36_8,0.160511719,0.15835351,0.154935231,0.134459423,0.132015119,0.104839588,0.102653627,0.099522145,0.088405744,0.06931661,0.120501272
hevc_83_45_4,6.301672795,5.426958234,4.483311388,3.266742673,2.521783186,1.882424733,1.822412747,1.581599119,1.492993368,1.477241739,3.025713998
hevc_83_50_5,0.163675536,0.120285172,0.111841617,0.1070034,0.085518595,0.085402177,0.08528668,0.05432149,0.050506969,0.046640172,0.091048181
hevc_83_56_7,10.18367145,9.697619478,9.447856044,8.495881108,6.291153062,5.374550087,4.107262485,3.710204559,3.443059214,2.285922311,6.30371798
hevc_83_64_5,0.555306592,0.536139502,0.529036772,0.494992494,0.478259735,0.390509107,0.368280719,0.348581502,0.320398248,0.295780705,0.431728537
hevc_83_70_8,0.781378371,0.758337469,0.614579761,0.554380314,0.533328413,0.520180123,0.500612326,0.464897267,0.334345657,0.263434234,0.532547394
hevc_83_79_7,1.161070878,1.028543342,0.933204959,0.931123392,0.893141512,0.862947143,0.827917491,0.825822869,0.738683335,0.684690872,0.888714579
hevc_83_93_17,0.531826078,0.358710536,0.331925277,0.323792058,0.312045602,0.295687069,0.283639955,0.193432141,0.160673591,0.151091166,0.294282347
hevc_83_112_4,0.203477291,0.202744441,0.202661291,0.192799667,0.188827549,0.163199506,0.146751346,0.130329813,0.103171021,0.096879853,0.163084178
hevc_91_16_7,188.5904013,160.2250547,139.9948411,136.0670698,108.4183061,105.5163099,100.3012047,86.50406488,74.86163258,43.86452785,114.4343413
hevc_91_24_8,22.2886816,21.87891287,19.07357805,14.32175745,13.49063393,13.29016427,10.02468863,6.118595544,5.55573671,5.532389743,13.15751388
hevc_91_34_8,53.82049056,35.53146779,34.44035811,26.448773,25.37004433,21.5078908,1.267613082,0.370308545,0.329420173,0.149562273,19.92359287
hevc_91_47_5,36.19119157,36.07484605,32.24344145,24.04669648,23.78310683,23.34353557,21.8647381,20.96934145,19.11438024,18.96314396,25.65944217
hevc_91_53_8,113.9635782,109.7657933,89.86402819,65.01282895,52.60681315,48.75706727,43.18252472,42.2842011,40.71001746,37.60705066,64.3753903
hevc_91_62_6,31.52233756,31.49308931,23.51024693,19.66200821,16.91313706,12.09140695,11.36758689,6.714093647,4.155018912,3.374053646,16.08029791
hevc_91_69_6,8.647062327,8.454113576,8.077759443,7.850619347,6.619642568,6.115282916,5.49855291,5.337224996,4.89706005,4.62252908,6.611984721
hevc_91_76_11,47.37864902,44.12484512,24.32948247,23.32631719,11.19792203,10.58792006,9.011804764,7.372497365,2.954268298,1.781370537,18.20650768
hevc_91_89_19,93.2756604,86.02674452,61.18524524,44.76237528,42.57058079,17.05073471,11.3326549,7.790851286,7.208590788,4.937519186,37.61409571
hevc_92_16_2,1.527506542,1.526503613,1.46108646,1.010084488,0.943020224,0.938332168,0.915303521,0.878205177,0.816826931,0.746312699,1.076318182
hevc_92_24_3,0.766966793,0.662656562,0.61753162,0.560014652,0.548166418,0.519084724,0.41165933,0.401660745,0.377927688,0.35210035,0.521776888
hevc_92_30_3,0.438029934,0.375523313,0.358273561,0.356658918,0.325017226,0.308561458,0.299390301,0.287176385,0.214277357,0.168331321,0.313123977
hevc_92_34_2,3.71518456,3.664030533,3.63998118,3.424710001,3.080812348,2.823962711,2.814458598,2.793839441,2.429817603,1.773838648,3.016063562
hevc_92_50_2,0.043921242,0.043315595,0.038852613,0.033466377,0.033411637,0.031728244,0.0223347,0.021723103,0.020877815,0.020556575,0.03101879
hevc_92_60_2,0.642612846,0.444460319,0.374039128,0.341537489,0.301303959,0.284360287,0.265499472,0.218406659,0.21775133,0.211224138,0.330119563
hevc_92_81_4,0.043473741,0.039090807,0.034422424,0.030828018,0.025941205,0.024760885,0.018838092,0.01619466,0.016163172,0.016089701,0.02658027
hevc_92_87_19,1.035335708,0.900994599,0.890647405,0.871642886,0.746257544,0.714776125,0.67189112,0.666743362,0.550197371,0.467105128,0.751559125
hevc_92_108_3,0.870246091,0.774077028,0.116837373,0.063328807,0.044672463,0.031562453,0.026101303,0.025376554,0.017886357,0.009947575,0.1980036
hevc_92_112_7,2.316517942,2.211016462,2.096986597,1.924071596,1.677127367,1.621892134,1.365197043,1.267057865,1.140277792,1.128781937,1.674892673
hevc_92_128_3,0.01078721,0.010138991,0.010129558,0.010039941,0.009312954,0.009247105,0.008649558,0.008312973,0.008191604,0.007930253,0.009274015
hevc_92_167_2,0.025618405,0.025569564,0.022352076,0.020379233,0.019354508,0.019062765,0.018448066,0.018395115,0.018167317,0.017735893,0.020508294
hevc_92_173_3,0.022287691,0.018886112,0.015115034,0.013017195,0.012450634,0.012024845,0.010126281,0.00923758,0.008634122,0.008597056,0.013037655
hevc_92_212_6,0.064244942,0.058914442,0.045216819,0.038283457,0.033794366,0.028302806,0.024294115,0.020795455,0.020564184,0.020262093,0.035467268
hevc_93_0_19,19.79316528,16.96768659,14.90321879,14.64810831,12.7324155,11.22606256,9.098721608,8.748324455,8.53499637,8.425657662,12.50783571
hevc_93_28_6,23.82258114,21.63758303,21.01609567,19.17359894,19.00051072,18.28692338,17.47189227,16.57433207,16.01142106,14.62065646,18.76155947
hevc_93_52_11,28.68130023,22.05363752,21.94808898,19.11148415,18.41921816,17.94856587,17.34892704,17.26525858,16.20164607,15.87806719,19.48561938
hevc_93_116_27,65.78313277,59.85515328,50.64537953,46.28663389,41.82770092,35.96982055,26.23235033,19.93068792,12.26777624,8.376472494,36.71751079
hevc_93_161_8,1.533804916,1.119098907,1.072203132,0.942493847,0.931238932,0.824918091,0.7526212,0.751360589,0.672562159,0.51681882,0.911712059
hevc_93_170_11,6.922529972,6.511768844,6.266662651,6.209026972,5.33028848,5.182566386,4.503947801,3.596220419,2.945555436,2.659943249,5.012851021
hevc_93_191_16,0.532011776,0.52274284,0.514850127,0.496325049,0.47916705,0.348723783,0.283978985,0.259200507,0.252520563,0.226414038,0.391593472
hevc_93_226_16,6.952358821,6.405649501,6.307723365,6.222619411,6.135830497,5.503890865,5.44816656,5.292761821,4.745472268,4.736386652,5.775085976
hevc_93_256_7,7.555960083,7.166681719,6.821110846,5.265984512,4.420785876,3.856035962,3.664701084,3.574414626,3.06110836,3.009556765,4.839633983
hevc_93_264_8,4.415040887,4.356973432,4.355609974,3.558741982,3.030287421,2.924339044,2.827826772,2.815970543,2.631026536,2.485316425,3.340113302
hevc_95_1_5,1.751155074,1.67474063,1.594898772,0.954386266,0.830122686,0.700951182,0.687441246,0.496189075,0.445114634,0.424767825,0.955976739
hevc_95_11_5,0.954203343,0.926636763,0.894156342,0.871757089,0.527370262,0.525175455,0.449902267,0.418470896,0.234239685,0.189168603,0.59910807
hevc_95_25_4,3.889369735,3.854609579,3.292555671,2.817727109,2.656003692,1.798188913,1.760045347,1.330924711,1.279009099,1.111764879,2.379019874
hevc_95_30_18,1.347992649,1.240587424,1.150920666,1.114579523,1.070755558,0.961789448,0.912474206,0.67705805,0.668013369,0.65860838,0.980277928
hevc_95_49_6,8.405310813,7.837201788,6.880412101,5.266102866,3.344306518,3.267846942,1.281121251,1.208942685,0.271023865,0.270055476,3.803232431
hevc_95_56_5,1.824399071,1.566279268,1.392067329,1.311416532,1.175033235,1.141278595,0.855515881,0.421968146,0.414017434,0.151267696,1.025324319
hevc_95_62_7,50.69935511,37.07271227,33.74894708,27.83379615,18.94757722,13.91119958,13.74737397,13.41373642,12.95909999,12.26401051,23.45978083
hevc_95_84_5,0.882939836,0.711255142,0.67985173,0.603538941,0.578112869,0.44292128,0.360085189,0.324125777,0.291677047,0.25285493,0.512736274
hevc_95_96_5,4.475188663,4.365460497,4.192327965,3.869202909,3.835561007,3.558881603,3.265388812,2.52836745,1.638058588,1.090909695,3.281934719
hevc_95_155_2,8.553994961,6.770672911,6.089623423,6.034654103,5.694388826,5.318870902,4.350125569,4.265200094,3.986937945,3.605557616,5.467002635
hevc_95_179_10,0.996809638,0.737410548,0.629455093,0.536471909,0.483331292,0.479360236,0.350022865,0.349998754,0.312053986,0.243639766,0.511855409
hevc_95_233_3,21.36995039,19.80104061,17.01778743,10.20008899,10.14173897,6.230204316,5.592206891,4.387682704,3.334959926,2.417251676,10.04929119
hevc_95_240_4,4.143301051,3.84715142,3.545379483,3.527103015,3.470738171,3.203551567,2.750271043,2.683104393,2.561787534,2.430669051,3.216305673
hevc_95_266_3,1.08247379,0.613409452,0.252187324,0.205531704,0.171331445,0.144379419,0.125914868,0.098280227,0.06673744,0.064133126,0.28243788
hevc_95_274_6,0.019630159,0.018877607,0.018809938,0.018782688,0.016577406,0.016548474,0.016324417,0.016027848,0.016003079,0.015966163,0.017354778
hevc_95_281_4,2.202858618,2.194493527,2.030620454,1.725446329,1.521067144,1.515309569,1.458805762,1.447834647,1.356237401,1.233717269,1.668639072
hevc_95_292_5,2.384024675,2.370106905,2.352324157,1.802662518,1.681381288,1.497671688,1.477132721,1.412163981,1.201182689,1.126485847,1.730513647
hevc_95_321_6,5.044011927,4.602487247,4.514397572,4.090720529,3.411727993,2.986546878,0.582873869,0.54523362,0.509104757,0.34524426,2.663234865
hevc_95_331_5,14.42827885,14.39565303,13.10708444,12.13134736,11.84628639,9.325161313,8.316741846,8.128990138,6.184455205,4.543835679,10.24078342
hevc_95_359_7,45.33806853,44.31016647,44.16714801,39.27405633,38.49818368,30.02111721,27.46464525,26.82935295,21.65926947,17.70221291,33.52642208
hevc_95_417_8,324.0602453,311.350923,309.1481409,303.8995894,301.1089651,298.8564905,277.8450523,257.7003085,244.5248746,238.8990204,286.739361
hevc_97_6_3,0.007344903,0.006699379,0.006643168,0.006116767,0.005619256,0.005493773,0.005111165,0.004958862,0.004795203,0.004656291,0.005743877
hevc_97_10_7,21.40076891,8.81482938,7.458744477,6.167494917,5.22488922,4.96850559,4.16335541,2.900415849,2.878830435,2.616381494,6.659421568
hevc_97_18_8,11.93546894,10.73781817,8.6539134,6.916154453,6.401371321,5.962689179,4.895394334,4.32633305,3.846066164,3.617793152,6.729300216
hevc_97_30_4,16.52856882,12.98074891,12.70251523,11.56882551,8.428382711,6.658081489,5.733516232,5.304140627,4.95624121,3.993108771,8.885412951
hevc_97_42_5,0.234618837,0.222738492,0.183139968,0.182737763,0.172579215,0.140966533,0.130788536,0.123311146,0.109710483,0.107052349,0.160764332
hevc_97_48_5,0.085073801,0.080017401,0.076965158,0.069636613,0.06703422,0.059815458,0.053797973,0.052387051,0.05109175,0.05060974,0.064642916
hevc_97_54_5,0.004416497,0.004413927,0.004276719,0.00399706,0.003543585,0.003532728,0.00347512,0.003164697,0.003143009,0.003056479,0.003701982
hevc_97_63_10,0.158323932,0.126825791,0.11491341,0.079781225,0.077656535,0.069591792,0.066346152,0.058607015,0.050360641,0.045252051,0.084765854
hevc_97_75_2,0.00281898,0.002811112,0.002762888,0.002749868,0.002641734,0.002574855,0.002434488,0.001941414,0.001931184,0.001901573,0.002456809
hevc_97_79_2,0.013564377,0.012831986,0.010563707,0.00882676,0.008265256,0.006751657,0.005930629,0.005633317,0.005151743,0.004822005,0.008234144
hevc_97_82_4,0.01246487,0.010927917,0.010833764,0.01034844,0.01032612,0.009466018,0.008353285,0.00830192,0.005872897,0.004605289,0.009150052
hevc_97_87_5,0.023595796,0.023023033,0.022884491,0.021862004,0.021089869,0.019788932,0.017954585,0.015520675,0.01526751,0.015215818,0.019620271
hevc_97_101_6,0.011975966,0.010945822,0.010010044,0.009237372,0.008761929,0.008586004,0.008429842,0.008277151,0.007516744,0.006729336,0.009047021
hevc_97_111_3,0.031671228,0.031178258,0.029699295,0.028871413,0.028622282,0.028564821,0.028561031,0.025422757,0.024641164,0.022950863,0.028018311
hevc_97_115_5,0.331772743,0.322194765,0.229385061,0.199977708,0.1701871,0.16587709,0.14203137,0.075440685,0.073359984,0.072252084,0.178247859
hevc_97_121_4,11.82935731,10.9334968,9.258765212,6.953986391,6.82692771,6.524896656,4.471588958,3.059950243,2.090812208,1.820296949,6.377007844
hevc_98_29_4,160.1156591,140.8609288,115.5217157,106.6512865,52.34752311,40.73204644,27.61007602,11.05541964,9.870615619,8.571264844,67.33365358
hevc_98_61_4,328.973757,327.738551,312.9890984,280.7005656,250.5091835,249.1349993,221.9976139,168.2949644,167.4801665,157.1201713,246.4939071
hevc_98_71_5,130.8610856,126.2838455,118.7734489,115.3000783,48.48893217,37.93779074,37.81036931,35.50126733,28.89589147,26.2224302,70.60751395
hevc_98_86_3,23.4911122,21.26398807,20.92561393,19.96056376,19.88565983,19.05501423,17.44199946,13.893035,12.20621196,9.824799111,17.79479976
1,21.85579903,15.9655212,12.41268736,11.76608754,8.611171024,8.434810232,7.928672218,5.710975103,4.021637698,3.566038184,10.02733996
2,63.39501246,55.49609924,54.26304202,43.51319766,35.28292912,35.15493202,23.15626971,21.92873833,16.38537785,15.16357261,36.3739171
3,146.3770268,142.0434454,139.1700872,137.1139977,132.7869458,120.6514795,117.1840814,112.8977018,105.3441687,101.2136677,125.4782602
4,0.13817595,0.125573462,0.120411113,0.114833432,0.111270067,0.060156108,0.049003645,0.045931974,0.042675659,0.03792891,0.084596032
5,0.022087332,0.022066733,0.021712867,0.021469144,0.02134255,0.021134054,0.020528715,0.020478697,0.020307478,0.020285118,0.021141269
6,0.0744583,0.072823245,0.072243625,0.071627181,0.065416322,0.064915711,0.054064085,0.049710439,0.046192264,0.041260978,0.061271215
7,67.23159476,67.11685157,67.06019705,66.01455484,65.5069933,64.64723704,55.9442515,51.39796065,49.53974578,47.46764522,60.19270317
8,0.302184938,0.26143582,0.242407973,0.217854244,0.212009349,0.192645162,0.17333664,0.161668104,0.154587627,0.128471141,0.2046601
9,1.589233869,0.960301849,0.910775675,0.744371025,0.676843193,0.615419295,0.487782919,0.443742186,0.42914573,0.416831338,0.727444708
10,0.05684595,0.054790889,0.04869447,0.040943247,0.038234415,0.036980424,0.035470076,0.032930036,0.032095073,0.029985563,0.040697014
11,34.84347146,26.7615196,18.67883937,16.58245295,15.27434481,12.34683587,12.03207856,10.23489214,9.866940235,9.741419843,16.63627948
12,180.1772589,166.8626075,160.8059152,156.210494,148.4373387,134.9706571,134.1786551,128.123471,90.2638969,73.39345351,137.3423748
13,70.9486867,63.5442633,54.68442054,46.99066297,46.15291706,40.26534636,35.64113854,34.23848478,34.129542,27.56396565,45.41594279
14,0.00414567,0.0040997,0.00390076,0.003498064,0.003388867,0.003346312,0.003109478,0.001980841,0.00035694,0.000345675,0.002817231
